Institution,Institution URI
Manuela Toro Morice,http://history.archives.mbl.edu/concepts/institution/2fb624bb-3466-48b0-800d-20c959801c43
Astra Hassle,http://history.archives.mbl.edu/concepts/institution/1f0ebb7e-686f-493c-a1a9-ed7b37a09882
Institut Pasteur De Lillie,http://history.archives.mbl.edu/concepts/institution/5122080a-0cd0-49da-b8b2-f73dd0df30bd
University Texas  Austin,http://history.archives.mbl.edu/concepts/institution/ad76e5d4-af40-4103-8729-a6ef6cf534c7
Usda Plant Gene Expression Center,http://history.archives.mbl.edu/concepts/institution/c31bfe0f-a0b7-4284-8063-768f64706a3f
Seton Hill College,http://history.archives.mbl.edu/concepts/institution/bfab0f28-26ba-4af9-8f70-efba3d13e15c
Cuny,http://history.archives.mbl.edu/concepts/institution/e626fecf-0be2-4ac8-8f9e-bfbd8eb08736
Missouri University,http://history.archives.mbl.edu/concepts/institution/0d2891f6-43de-4408-ba4a-4d9e9ebdbbad
James Millikin University,http://history.archives.mbl.edu/concepts/institution/a2e0e369-c17e-427a-8ce8-61156b5653e3
Protean Research,http://history.archives.mbl.edu/concepts/institution/521a0cb7-3163-4661-903f-9329de7f24f9
California State College,http://history.archives.mbl.edu/concepts/institution/8b52cc16-a8f1-4d9e-bfa9-25e3b9ccfa8a
Novartis Institute For Biomedical Research Inc,http://history.archives.mbl.edu/concepts/institution/8db4c395-72ec-439a-b8ff-6b17158276c0
Eye Health Services,http://history.archives.mbl.edu/concepts/institution/4a8b8234-7dce-4ab6-852f-6bf31a0d2d29
Dept Of Histology Medical School,http://history.archives.mbl.edu/concepts/institution/5560abcc-c2ab-4fb0-961a-0f3c932fb6cf
Hospital For Sick Children,http://history.archives.mbl.edu/concepts/institution/6dac8867-7f2f-459b-999a-6c75f7ef0b31
University Of Tennessee Memphis,http://history.archives.mbl.edu/concepts/institution/0a590262-38c8-42bc-84a2-aa89bda5cff7
University Of Puerto Rico,http://history.archives.mbl.edu/concepts/institution/e1189d2b-2f0d-45f2-b1cb-6e14f847e41b
University Of Massachusetts Boston,http://history.archives.mbl.edu/concepts/institution/324e80fd-ebf0-4f5e-b68d-23423fa4d3b3
Sea Farms Of Connecticut,http://history.archives.mbl.edu/concepts/institution/0c514057-9b30-4736-8580-73f9a6399d0e
Negaunee High School,http://history.archives.mbl.edu/concepts/institution/62b3c90e-cf95-414f-bb16-88c96f408e86
Womans College,http://history.archives.mbl.edu/concepts/institution/44979830-e625-4a9a-abef-b1b85ae100bb
Boston University,http://history.archives.mbl.edu/concepts/institution/eaeb08ee-5f48-4a39-a223-e328d6b82130
Depauw University,http://history.archives.mbl.edu/concepts/institution/08d6a221-99c9-4ab6-a58b-fa61271d28f5
Manual Training School,http://history.archives.mbl.edu/concepts/institution/54c1858b-1e9e-4936-9886-8362b33f2451
Hospital Of University Of Pennsylvania,http://history.archives.mbl.edu/concepts/institution/a33db3c3-782e-4e19-92ba-8b8034e5e2a4
Xavier University Louisiana College Of Pharmacy,http://history.archives.mbl.edu/concepts/institution/98740fd3-dbef-4e47-a273-bb3f45aefe60
University Of Medicine And Dentistry New Jersey Rw Johnson Medical School,http://history.archives.mbl.edu/concepts/institution/4effa9a1-6c88-437e-8cf4-7b0cb17aa61b
Enviro Systems Inc,http://history.archives.mbl.edu/concepts/institution/17f14850-c507-41f3-92e5-60839b76d326
Columbia Presbyterian Medical Center,http://history.archives.mbl.edu/concepts/institution/53dd3749-72aa-4f1c-b592-c3c992204f6e
Instituto Nacional De Ciencias Medicas,http://history.archives.mbl.edu/concepts/institution/31b16e8b-b97c-40f6-925a-e97c309fe08e
Otsuka Maryland Medicinal Laboratory,http://history.archives.mbl.edu/concepts/institution/0fe6732e-d68a-4773-adf8-0ebaafada18f
Chaplin School For Girls,http://history.archives.mbl.edu/concepts/institution/aff20fd5-0a80-4f5d-a874-514611c574e1
Zoologisches Institute Der Universtat Bonn,http://history.archives.mbl.edu/concepts/institution/9f2ad7c0-e778-459a-8cf5-c196580973bb
Cleveland Clinic,http://history.archives.mbl.edu/concepts/institution/daf61428-fe71-43a7-ac75-fd3de6056d62
University College London Ear Institute,http://history.archives.mbl.edu/concepts/institution/9dbefcd9-7364-4c10-8c49-0e94f0528913
Health Reporter Worcester Telegram And Gazette,http://history.archives.mbl.edu/concepts/institution/fc480373-da00-419a-9f50-f9132e4f8fd4
Lamont Doherty Geological Observatory Of Columbia University,http://history.archives.mbl.edu/concepts/institution/225e2984-aeb8-4fdb-af6b-c5e16892db7e
Terre Haute South Vigo High School,http://history.archives.mbl.edu/concepts/institution/cb6e5b50-6c87-4899-8810-a471a182350f
University Hospitals Of Cleveland,http://history.archives.mbl.edu/concepts/institution/b29758e8-2d59-421d-881c-3700a54bf6a9
Egyptian Education Mission,http://history.archives.mbl.edu/concepts/institution/f4b1cf0c-7091-4c80-86cf-5bd44e89855c
Woods Hole,http://history.archives.mbl.edu/concepts/institution/27539fa7-a11a-4bf6-8f30-14c18fd8a8da
National Eye Institute,http://history.archives.mbl.edu/concepts/institution/50468a0c-0109-450a-881b-c060300f6455
Russian State Medical University,http://history.archives.mbl.edu/concepts/institution/6de9847e-6bb6-493a-8ddd-94d6b0789088
Dewitt Clinton High School,http://history.archives.mbl.edu/concepts/institution/9086395f-317b-4025-8c39-17749777d47b
Nincds,http://history.archives.mbl.edu/concepts/institution/f29de91d-9723-41d0-8a37-6ad57cbc27b7
University Of Texas Houston,http://history.archives.mbl.edu/concepts/institution/e9703b22-ab92-46c6-af2f-87e8ba4ba6f1
Universidad Central Del Caribe,http://history.archives.mbl.edu/concepts/institution/56a06b3d-41b7-4a57-b208-34d2f3c94e8f
St Johns Regional Medical Center,http://history.archives.mbl.edu/concepts/institution/98624e94-62ec-4790-bebd-36497e44b409
City College Of Cuny,http://history.archives.mbl.edu/concepts/institution/c2e813ba-b051-4d84-8fed-a4ffa84660a1
Louisiana Public Health Institute,http://history.archives.mbl.edu/concepts/institution/b649d114-dfdf-4b66-b2c5-8dd323f56d2b
University Of Greilswald,http://history.archives.mbl.edu/concepts/institution/2b1e57b6-a920-458e-9f56-da8a9f1621c9
Tufts University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/73510ed5-0c79-4cd8-9180-4868b57200f2
California State University Los Angeles,http://history.archives.mbl.edu/concepts/institution/11acde37-35a8-4ec6-9b0d-de72357af5be
Thomson Healthcare,http://history.archives.mbl.edu/concepts/institution/7538ec71-bcbc-427e-bdc8-febed47c0df0
Tamagawa University,http://history.archives.mbl.edu/concepts/institution/506c384b-7ec3-412d-ada1-70365ce8a9e9
Naples Zoological Station,http://history.archives.mbl.edu/concepts/institution/ef501042-582d-4558-ae8c-13297d9082aa
Miss Hills School For Girls,http://history.archives.mbl.edu/concepts/institution/12bd3940-ff12-4c49-bd09-861cd4c880dc
University Of Arizona College Of Medicine,http://history.archives.mbl.edu/concepts/institution/97a18962-1e95-444e-a54b-8b07dde3b3a4
Tulane Medical Center,http://history.archives.mbl.edu/concepts/institution/1154450c-9e36-4fbb-bc24-07f2ef2c60bb
Laverne College,http://history.archives.mbl.edu/concepts/institution/32db9b4b-d542-43ff-863a-0bc6f545f8e6
Platypus Technologies,http://history.archives.mbl.edu/concepts/institution/eaea740c-f698-46e2-b860-4bf81a80b4fe
Rj Reynolds Tobacco Company,http://history.archives.mbl.edu/concepts/institution/df0c7604-f2c9-4172-a82e-21a5b05ad4ae
New York Post Graduate Medical School,http://history.archives.mbl.edu/concepts/institution/5e569d15-f931-435b-9865-e1ad05da1d61
Claremont Mckenna College,http://history.archives.mbl.edu/concepts/institution/6bd38fb7-9ab3-4368-860f-4c28c4541a41
North Carolina State University,http://history.archives.mbl.edu/concepts/institution/2d25f906-1584-41f3-801f-f9d02bfeb7fe
Department Of Biology Johns Hopkins University,http://history.archives.mbl.edu/concepts/institution/6add435e-243c-4f90-9b54-5cecc045edc1
Wadleigh High School,http://history.archives.mbl.edu/concepts/institution/02388674-ed26-4399-be0b-3146724416c5
Mbl,http://history.archives.mbl.edu/concepts/institution/26004b73-21f7-426a-85aa-5d8fc04f12e5
Michigan Cancer Foundation,http://history.archives.mbl.edu/concepts/institution/2b15fcfd-76f8-4786-8038-fb9ea6860351
Universidad De Chile,http://history.archives.mbl.edu/concepts/institution/b4ff64de-57b1-48b9-be33-438e178d6f94
Lancaster General Hospital,http://history.archives.mbl.edu/concepts/institution/b8dd7272-f895-487e-9205-d8ce7326501c
National Heart Lung And Blood Institute,http://history.archives.mbl.edu/concepts/institution/e5f55cad-b2d0-45b3-97be-f6ded7149571
New York University Langone Medical Center,http://history.archives.mbl.edu/concepts/institution/07328f9f-80cf-486c-aefa-9aec6a21a2f7
Dept Of Anatomy University Of Pennsylvania School Of Medicine,http://history.archives.mbl.edu/concepts/institution/e471364a-e5b9-4c25-bd45-1db0e3fa3bfb
Biological Abstracts University Of Pennsylvania,http://history.archives.mbl.edu/concepts/institution/08b72c3a-e71c-4584-b43b-28fbe95b02b6
University Of Oklahoma College Of Medicine,http://history.archives.mbl.edu/concepts/institution/0ff0bbfa-dbac-46dd-8d71-2150118881d9
University Of Ghana,http://history.archives.mbl.edu/concepts/institution/df822c51-bb51-4df2-8b4b-4dda81fe67bd
Institute Of Clinical Molecular Biology,http://history.archives.mbl.edu/concepts/institution/ef6e0d27-ec9c-405c-8580-20e93253eafb
Texas Technical University,http://history.archives.mbl.edu/concepts/institution/8a113a29-5b91-492a-b614-dfd3b9dcc95c
Dunbarton College,http://history.archives.mbl.edu/concepts/institution/92fb9a6a-cc3d-4a43-baaf-37f3fc0aadaa
Roxbury High School,http://history.archives.mbl.edu/concepts/institution/2937e248-4c58-454f-962e-942dbb100294
Centre College,http://history.archives.mbl.edu/concepts/institution/a94b0ce8-4a8a-479f-9a1d-368203b207ec
St James Healthcare,http://history.archives.mbl.edu/concepts/institution/babb330e-3632-4000-ad0b-cff800e59c15
University Of Tennessee School Of Medicine,http://history.archives.mbl.edu/concepts/institution/3d3bdf12-de73-4c07-882f-62e96e0c0c68
Biohybrid Technologies Inc,http://history.archives.mbl.edu/concepts/institution/21ffd2d8-c9d0-4bb6-9b0d-02a9d69afc3b
Haverford College,http://history.archives.mbl.edu/concepts/institution/baef67e5-31a8-45a4-bb6b-616de540b605
Pennsylvania College For For Women,http://history.archives.mbl.edu/concepts/institution/3cbd9732-da31-4709-a5ac-93c3ddeacbe2
Minneapolis Veterans Affairs Medical Ctr,http://history.archives.mbl.edu/concepts/institution/5a920116-9523-4a09-80a2-245eba9b2846
Beth Israel Medical Center,http://history.archives.mbl.edu/concepts/institution/f32ad0c0-f895-4f72-9c2e-7156b15c7da8
University Of Nebraska Medical Center,http://history.archives.mbl.edu/concepts/institution/5a7df26a-2497-4bb7-aed2-92ccce3c507f
New York Institute For Basic Research In Mental Retardation,http://history.archives.mbl.edu/concepts/institution/73501f03-54d8-4398-95c6-e38a2ab21e47
Milligan College,http://history.archives.mbl.edu/concepts/institution/7b4b9fcb-93e2-43e5-8e57-6dab58587d9b
Massachusetts Biomedical Initiative,http://history.archives.mbl.edu/concepts/institution/c08590a9-2445-4b36-aed6-9555c1561936
Universidad Nacional Autonoma,http://history.archives.mbl.edu/concepts/institution/4dde5c89-ec6b-470e-a971-cb6f0339c29a
Smith Amherst And Mount Holyoke Colleges,http://history.archives.mbl.edu/concepts/institution/e60c05b8-1dc3-4ee8-80f9-1b77bf710309
Youngstown State University,http://history.archives.mbl.edu/concepts/institution/d36405e7-f166-40d5-b682-556848c15f6e
Lederle Laboratories,http://history.archives.mbl.edu/concepts/institution/203875bd-118f-4b91-b695-2a942c5562e0
Altru Health System,http://history.archives.mbl.edu/concepts/institution/be930c3d-98ef-4989-9192-eadeaf68c9c3
Wiloner Clinic Johns Hopkins Hospital,http://history.archives.mbl.edu/concepts/institution/56adc013-118f-422c-b83f-efb50d2942a6
Rocky Mountain Laboratories,http://history.archives.mbl.edu/concepts/institution/eadb9fc9-81fe-4de2-993d-6abd02000aa0
Guys Hospital,http://history.archives.mbl.edu/concepts/institution/8b46b985-6bd4-4c27-9f1f-bb74206a0503
Smithsonian Tropical Research Institute,http://history.archives.mbl.edu/concepts/institution/5ce05fdd-f336-439b-b13b-bd761943d152
Naval Hospital,http://history.archives.mbl.edu/concepts/institution/eb9c1a63-fb97-4e17-a4ec-20d86bf82e5a
Centro De Investigacion Y De Estudios Avanzados Del Ipn,http://history.archives.mbl.edu/concepts/institution/20ad173f-93aa-4dbb-b796-eb24453c0d92
Dana Farber Cancer Institute,http://history.archives.mbl.edu/concepts/institution/194e5fb6-6c8c-49f2-9973-47537c443954
Abraham Lincoln High School,http://history.archives.mbl.edu/concepts/institution/9b5416d1-2ac7-4920-9a94-fe42963c92f2
Amherst College,http://history.archives.mbl.edu/concepts/institution/7fc3d571-be0b-4676-a32e-cf1386d953d2
Frederick Cancer Research Center,http://history.archives.mbl.edu/concepts/institution/e70d1ba8-bf73-4cb9-9ebd-cfdf32a733a4
Albion College,http://history.archives.mbl.edu/concepts/institution/da548702-4e0a-45a9-8210-7971bcf7441d
Univ Texas At San Antonio,http://history.archives.mbl.edu/concepts/institution/0ff8fb1d-ed6c-42f0-b091-55e75f27f11b
Ohio State University,http://history.archives.mbl.edu/concepts/institution/2be8fe93-8839-45d2-9e7b-dcd3c2850acc
Roswell Park Memorial Institute,http://history.archives.mbl.edu/concepts/institution/1e65b481-9f31-4d73-be64-e895a9171018
Nec Research Institute,http://history.archives.mbl.edu/concepts/institution/c2af2699-4509-484c-9636-a4337b3663ef
Nottingham University,http://history.archives.mbl.edu/concepts/institution/32085a0d-5d69-4e2b-857d-0de979bc9b68
Mcmaster Medical Center,http://history.archives.mbl.edu/concepts/institution/87e3f186-9c04-436f-8865-3b5a131a8871
Regenstrief Institute,http://history.archives.mbl.edu/concepts/institution/d687bca6-ef8b-44b5-b4c2-d43a572e5663
Naval Research Labs,http://history.archives.mbl.edu/concepts/institution/95be1be1-c40a-4879-95ea-32695fe47061
United State Army Medical Research Institute Of Civil Defense,http://history.archives.mbl.edu/concepts/institution/78d44444-dd73-45db-9a7d-84a16dbf8baa
Freelance,http://history.archives.mbl.edu/concepts/institution/621c4470-5a60-4a5e-9bc0-a05bedee9064
Narragansett Marine Laboratory,http://history.archives.mbl.edu/concepts/institution/8be53cac-eff6-4a20-90ef-cf4e75d3cea5
Univ Of Hawaii,http://history.archives.mbl.edu/concepts/institution/6b8cf366-dc6b-443d-8c1e-97ad1cd17281
Amicus Therapeutics,http://history.archives.mbl.edu/concepts/institution/71bee140-c9a9-49b6-941b-6722132488f0
College Of St Elizabeth,http://history.archives.mbl.edu/concepts/institution/724378b8-7acf-4397-9233-5f82a4235ae1
Cornell University And Ecosystems Center Marine Biological Laboratory,http://history.archives.mbl.edu/concepts/institution/6523f912-3072-4554-83dd-8d9f41ceb93e
Ohio Medical University,http://history.archives.mbl.edu/concepts/institution/c799be19-0cb6-4ebc-93c2-6116f54e6509
St Thomas Hospital,http://history.archives.mbl.edu/concepts/institution/eaaa0d5d-80a6-420c-bfe4-cadf015cf720
Howard Hughes Medical Center,http://history.archives.mbl.edu/concepts/institution/e0c9021b-f3cd-4e9e-b7c2-c694871bd814
University Of Yaounde,http://history.archives.mbl.edu/concepts/institution/0fe9f978-fe36-4c9e-9911-b90b61d92615
Ramapo College Of New Jersey,http://history.archives.mbl.edu/concepts/institution/0f9b9ac8-88b9-452b-9038-960476acc49b
Merck Corporation,http://history.archives.mbl.edu/concepts/institution/dc6cc47d-4d50-43d4-a271-05dbda092467
Institute Of Photonic Technology,http://history.archives.mbl.edu/concepts/institution/59b974b1-6078-40a6-8ad3-2a1cd856fa01
Purdue University,http://history.archives.mbl.edu/concepts/institution/088b89ea-4a46-48d9-9f9e-4795f39f25e2
Department Of Biology And Biological Engineering Mit,http://history.archives.mbl.edu/concepts/institution/090b5e0c-5c6e-4b02-b860-19bcd587b901
Dept Of Biology Brooklyn College,http://history.archives.mbl.edu/concepts/institution/c3a0b3e2-e896-464d-8a37-a22397eefdd5
Biocenter Of Basel University,http://history.archives.mbl.edu/concepts/institution/393ff083-daa4-4447-af5a-4a944b6e64cb
Bodega Marine Station,http://history.archives.mbl.edu/concepts/institution/9d11292d-b64e-451d-833f-5412e7f756f8
Louisiana State University,http://history.archives.mbl.edu/concepts/institution/a79f72d3-3d6c-4d63-9c9c-e40971a09a99
Cv Whitney Laboratory University Of Florida,http://history.archives.mbl.edu/concepts/institution/56d35e17-3e97-416b-b7f6-f2e18b9661e7
Center For Advanced Biotechnology And Medicine,http://history.archives.mbl.edu/concepts/institution/451c4cbf-a387-47e8-a767-ac65caa0b0de
Dage Mti,http://history.archives.mbl.edu/concepts/institution/4a249861-ffc9-47c6-81f6-8358973eba7e
Mercy College,http://history.archives.mbl.edu/concepts/institution/84d07d3e-a342-4cc8-850d-ac21e72f62fd
Harbor Branch Oceanographic Institution,http://history.archives.mbl.edu/concepts/institution/3bb4d9b2-f0c7-41d3-a261-942421094229
Lab Computer Systems,http://history.archives.mbl.edu/concepts/institution/a10edf60-d626-42c6-bfa8-f605045cb43c
Institute Of Tropical Medicine,http://history.archives.mbl.edu/concepts/institution/bc50cce8-1574-4026-af5f-eeb1a747d673
Royal Free Hospital School Of Medicine,http://history.archives.mbl.edu/concepts/institution/483b02a1-7091-4b4a-9e90-c60f6b2985e0
Bigelow Laboratories,http://history.archives.mbl.edu/concepts/institution/943867da-5842-4648-aeb8-eab9b8386157
Cornell University School Of Medicine,http://history.archives.mbl.edu/concepts/institution/86120634-3d10-4752-8fe9-0fcc73c7e107
Carnegie Museum And University Of Pittsburgh,http://history.archives.mbl.edu/concepts/institution/d03eb69f-25b1-4417-9d7a-d114f251ffda
University Of Illinois Emeritus,http://history.archives.mbl.edu/concepts/institution/bd6b7f87-38a6-4d04-8797-a9fddc724c56
Conrell University,http://history.archives.mbl.edu/concepts/institution/a3630565-cdfa-4d74-b0b2-96246e87b897
University Of Basel,http://history.archives.mbl.edu/concepts/institution/14e3bcb8-9370-4960-b74e-5e5e448a4712
