Location,Location URI
"baltimatore, md",http://history.archives.mbl.edu/concepts/location/9da6d510-a9ee-4d04-86f7-0fd57f7fdbbb
"hanover, ny",http://history.archives.mbl.edu/concepts/location/76bb9905-61e9-4999-89b5-d90c58760068
philadelphia.,http://history.archives.mbl.edu/concepts/location/bdb4d994-8870-43ef-b160-9ef025fd5a5a
"mineralpoint, wi",http://history.archives.mbl.edu/concepts/location/992a7161-9a97-4835-a98c-a76731c48d7a
"hillsdale, mi",http://history.archives.mbl.edu/concepts/location/69bad5de-303f-4edb-94a0-a05a58eba0a0
at albany,http://history.archives.mbl.edu/concepts/location/456b1d30-de77-439f-aa91-e8febc144dfc
cleveland,http://history.archives.mbl.edu/concepts/location/5a78601b-6d73-420f-a82b-17b0655e353a
"middletown, ct",http://history.archives.mbl.edu/concepts/location/2d14fb57-1391-483a-b15d-2eeccb0e2080
"newburyport, ma",http://history.archives.mbl.edu/concepts/location/97745d0b-a3fe-4da6-93da-c44d8fab9a38
"boulder, co",http://history.archives.mbl.edu/concepts/location/afc77a39-8c3c-42ac-913f-45aef283106b
tuebingen,http://history.archives.mbl.edu/concepts/location/7f0ff2f0-04b0-497e-9557-7704371545de
"chicago, il.",http://history.archives.mbl.edu/concepts/location/563d19ea-a0d6-4bd3-93fd-0ac9336dfee7
gainesville,http://history.archives.mbl.edu/concepts/location/17a06378-6dda-41e2-90ba-f4718076582a
"chevy chase, md",http://history.archives.mbl.edu/concepts/location/52e34685-22f9-4da5-9b1f-8e56251eb14b
"east orange, nj",http://history.archives.mbl.edu/concepts/location/6e22e9a9-23a5-481c-b7ff-b319f9227bfb
london.,http://history.archives.mbl.edu/concepts/location/9526b227-54da-4f9a-9b73-d93c7851a6f7
"81 madison avenue, new york, ny",http://history.archives.mbl.edu/concepts/location/8b774b6e-1f23-4cbd-a0e6-4c5984222450
"greencastle, in",http://history.archives.mbl.edu/concepts/location/db5a08b7-0d1c-43ce-8d79-93f745f05787
"camerino, italy",http://history.archives.mbl.edu/concepts/location/d3bd0280-01dd-49c4-9aa4-4d9a970aa338
"68 park avenue, canandaigua, ny",http://history.archives.mbl.edu/concepts/location/42d7ae97-2777-43f2-b28d-186c6af06412
"danbury, ct",http://history.archives.mbl.edu/concepts/location/f0a6a2cf-9c96-43f0-bea8-317da18d96fa
"615 mcdonough st., brooklyn, ny",http://history.archives.mbl.edu/concepts/location/0b0ad5fc-aac6-44c2-bca5-256dc9e231bb
"giessen, germany",http://history.archives.mbl.edu/concepts/location/efe93389-4711-4aad-8383-f77efd8f5000
rio piedros,http://history.archives.mbl.edu/concepts/location/1b1ede0e-672c-4b6f-aaa8-7a03563eec8e
south africa.,http://history.archives.mbl.edu/concepts/location/1ccb5dc8-653c-46bd-9ccd-988504b634e0
"saugus, ma",http://history.archives.mbl.edu/concepts/location/37b169b8-baef-4aa8-975f-37b6bfb4aabd
urbana champaign,http://history.archives.mbl.edu/concepts/location/cce0e505-b221-4ac5-9a6c-e5fd0ca11c95
"toronto, can",http://history.archives.mbl.edu/concepts/location/36210d85-bd0c-4e24-849a-6f04416cf2c6
buffalo,http://history.archives.mbl.edu/concepts/location/8bbee94b-d2b3-414c-9b34-cfd4abb29c20
"10121 s. parnell ave, chicago 38, il",http://history.archives.mbl.edu/concepts/location/b3f7c661-3543-45a8-a086-b3c547703611
"tonganoxie, ks",http://history.archives.mbl.edu/concepts/location/14187b92-6d51-4889-b020-a063faddb926
merced,http://history.archives.mbl.edu/concepts/location/096f7d2f-d930-4510-b1dd-925e4227084b
"tilton, nh",http://history.archives.mbl.edu/concepts/location/4cf45c2b-cd5b-49d5-a3e4-3bcc5373c160
the city university of new@york,http://history.archives.mbl.edu/concepts/location/04f70d87-e153-4e20-a711-0a5694f48d94
university of utah,http://history.archives.mbl.edu/concepts/location/94c4d1fb-1cbe-44f5-ab8c-115e7773f46c
"ontario, canada",http://history.archives.mbl.edu/concepts/location/c721b508-a811-404c-8d70-56ea249a956d
"cambridge, ma",http://history.archives.mbl.edu/concepts/location/28e9dd1d-6ac2-4af2-8451-2b3309c06b5b
"beirut, lebanon",http://history.archives.mbl.edu/concepts/location/b0d951be-674f-468a-a510-b54598e7b71e
"brooklyn, ny",http://history.archives.mbl.edu/concepts/location/65d0e612-cf9f-42c1-ae55-a32194fb7097
"sandai, japan",http://history.archives.mbl.edu/concepts/location/2a75cf5d-2fa9-44e7-b04c-29a0fa600565
"nairobi, kenya",http://history.archives.mbl.edu/concepts/location/5b5b2561-1cff-4a36-b125-64b8a9a0aea5
"chestnut hill, massachusetts",http://history.archives.mbl.edu/concepts/location/66d53aeb-179e-41d1-9e2a-e0acc5eee359
"atlanta, ga",http://history.archives.mbl.edu/concepts/location/bba28ac5-6937-46e8-b51c-e4ba259548e5
garrison-on-hudson,http://history.archives.mbl.edu/concepts/location/a306e66f-392e-40f2-8a85-810703df297d
"lafayette, ca",http://history.archives.mbl.edu/concepts/location/2128f073-ca56-40df-8c99-8952c4d3146f
"62 trumbull street, new haven, ct",http://history.archives.mbl.edu/concepts/location/a847b20d-1719-489d-bf49-093bad116a33
"11 irvington st., waban, ma",http://history.archives.mbl.edu/concepts/location/9eaf62c8-b0f0-4a4f-a847-193d4a2a453f
"farmington, nh",http://history.archives.mbl.edu/concepts/location/02c8326b-51be-45a4-9dc1-62d4f827e444
berkeley/ucsf joint graduate group,http://history.archives.mbl.edu/concepts/location/03df676c-77d6-4729-84ac-d1c9342e51d3
"iztapalapa, mexico",http://history.archives.mbl.edu/concepts/location/0326b04e-af16-4dae-b043-f851271b9862
china.,http://history.archives.mbl.edu/concepts/location/18e26f07-998b-47d2-a80e-aed48ea39878
howard hughes medical institute,http://history.archives.mbl.edu/concepts/location/6cf138b4-7b86-4028-a245-dddd59a3f806
chicago,http://history.archives.mbl.edu/concepts/location/10b8aafa-274e-49b0-9101-c14654565bcb
college of physicians and,http://history.archives.mbl.edu/concepts/location/a99b5194-f573-4a37-a530-f4d5f78b3759
"newark, nj",http://history.archives.mbl.edu/concepts/location/2f8c7ca5-3fcb-4c05-ba35-5eb3f050ab20
"bellair drive, dobbs ferry, ny",http://history.archives.mbl.edu/concepts/location/1ddd4d51-9426-41e7-a46d-1508fbb45b22
"oak park, il",http://history.archives.mbl.edu/concepts/location/0bb461c7-c511-44e0-b867-0203cc8d5779
oshkosh,http://history.archives.mbl.edu/concepts/location/8b0792b5-e7fa-40d0-9679-42259db6749b
"north chicago, il",http://history.archives.mbl.edu/concepts/location/8cbb68c7-bbca-4a1f-983a-35b284ddc4ae
"west medford, ma",http://history.archives.mbl.edu/concepts/location/8a0ce9f7-93ef-499b-9086-30f72fdcb850
"cincinnati, oh",http://history.archives.mbl.edu/concepts/location/e053d80d-a7f6-4da5-b325-4412cddb75c3
ukraine,http://history.archives.mbl.edu/concepts/location/26b53817-6803-4b4c-8743-ab0692c0f52a
"newton, ma",http://history.archives.mbl.edu/concepts/location/b70006b1-93a7-4839-93c4-7efce1942cf9
"ahmedabad, india",http://history.archives.mbl.edu/concepts/location/a425ec04-14c6-4117-9b9a-6601f7c46121
"highlands, nc",http://history.archives.mbl.edu/concepts/location/7840cdc2-6bdc-4515-98c6-a07d1f8413f3
alaska,http://history.archives.mbl.edu/concepts/location/805a6d9a-7ff3-40a7-b570-ff0b857f8819
eess,http://history.archives.mbl.edu/concepts/location/c0cff809-047c-479c-93d6-1be6039c9379
downstate,http://history.archives.mbl.edu/concepts/location/a04ac7d3-df7a-4b47-9822-dcd9ecc58cc9
"granville, oh",http://history.archives.mbl.edu/concepts/location/d2fcec25-1bce-443c-b74a-ece4943a4afc
university college,http://history.archives.mbl.edu/concepts/location/c9f1d767-8ff3-4bd8-9ccf-ffd4d9778ab3
u.k.,http://history.archives.mbl.edu/concepts/location/259bdf35-a653-4f45-ac57-1ff1a798317e
monash university,http://history.archives.mbl.edu/concepts/location/89cd8296-4586-419e-a2cf-f83bdd593e4c
"21 east 110 st., new york, ny",http://history.archives.mbl.edu/concepts/location/2c4c8ef1-209e-456a-a3cf-f1ef440e97a8
egypt,http://history.archives.mbl.edu/concepts/location/92f306a3-9b7e-4947-94a8-c9fd575d0a38
"7 hanover st., new york 5, ny",http://history.archives.mbl.edu/concepts/location/5a0cf93c-5d9c-4038-8993-c8943d71f83f
"orsay, france",http://history.archives.mbl.edu/concepts/location/826ae4dc-8b5f-40a9-a5b7-4558ac3d18a7
austria,http://history.archives.mbl.edu/concepts/location/3c2bef83-95cc-4337-a471-57ebb6298e52
"97 mountfort st., boston, ma",http://history.archives.mbl.edu/concepts/location/993d7cce-101c-4849-8235-218e8a8eb5dd
"113 s grove st., east orange, nj",http://history.archives.mbl.edu/concepts/location/c9267e92-f070-41af-93ff-dcfb3507f2a9
san francisco,http://history.archives.mbl.edu/concepts/location/8defd30c-cba1-47a8-b1ec-3d45d706d407
"tokyo, japan",http://history.archives.mbl.edu/concepts/location/d9d8b93d-86ff-4f80-85d6-eba089242169
pleco-bio,http://history.archives.mbl.edu/concepts/location/eb7ea9ac-a993-4d86-b2ec-5d6a5c193974
"riverside, ct",http://history.archives.mbl.edu/concepts/location/07926f2d-79af-4420-9f55-9a3da89d0f90
universidad de buenos aires,http://history.archives.mbl.edu/concepts/location/fa3f485d-d919-4b67-a327-89f13c133b8e
"jacksonville, il",http://history.archives.mbl.edu/concepts/location/f8ee7d2c-b60c-44fc-9672-00bcf3ab8fed
smithsonian institution,http://history.archives.mbl.edu/concepts/location/adde4136-6d2f-4d38-acbe-32cb99377b6d
yale university,http://history.archives.mbl.edu/concepts/location/45d2c263-5d07-4086-93d7-11c1b5dadd93
"hastings, nb",http://history.archives.mbl.edu/concepts/location/08cf3f6d-7204-40b4-9af4-187f402bd86c
"kingston, ri",http://history.archives.mbl.edu/concepts/location/a517f46d-f5de-4e27-867b-05aa04119987
"hartford, conn",http://history.archives.mbl.edu/concepts/location/4c6b2415-f13c-444e-afd3-d8aa65756534
"wilton, ct",http://history.archives.mbl.edu/concepts/location/006b98fe-36e2-4199-8d6c-eb0191d86a6f
"norwell, ma",http://history.archives.mbl.edu/concepts/location/efa17845-50cc-4d6c-95ad-0c2b296f4370
"rio piedras, puetro rico",http://history.archives.mbl.edu/concepts/location/d309038d-f6ee-4b11-9644-57cd092d6031
st. louis.,http://history.archives.mbl.edu/concepts/location/90207f71-542e-44df-b381-50337004af15
"williamston, ma",http://history.archives.mbl.edu/concepts/location/3fb73336-cbf7-4118-a05d-0a3afcefea26
chapel hill,http://history.archives.mbl.edu/concepts/location/b1570144-207d-4725-809d-fd1ea3d677c5
university of maryland,http://history.archives.mbl.edu/concepts/location/3b33b49d-ff0e-4eaa-afd2-e992f410bae6
"montreal, pq",http://history.archives.mbl.edu/concepts/location/50b31440-bac0-4289-a2c8-0cfdfbcf3923
"north hanover, ma",http://history.archives.mbl.edu/concepts/location/fa041105-5e2e-49de-960e-5beaeb05bdb5
"yonkers, ny",http://history.archives.mbl.edu/concepts/location/6785d280-94b6-4021-aa00-6252da64605d
"75 east 55th st., new york, ny",http://history.archives.mbl.edu/concepts/location/d3681af4-db0d-4bc9-bd01-80b6c572e228
"dublin, oh",http://history.archives.mbl.edu/concepts/location/4131b87f-8bfa-4b89-b9f6-2796a99e1d8a
"birchington, kent, uk",http://history.archives.mbl.edu/concepts/location/4d9064ae-3b7c-471a-b3f6-08a8980996cc
"buenos aires, argentina",http://history.archives.mbl.edu/concepts/location/3c147777-1c86-4cbc-a4ac-a66fe85fcc21
"jerusalem, israel",http://history.archives.mbl.edu/concepts/location/d1ce2f9f-aec5-413c-af20-cf43d4cfdf3f
"77 brighton avenue, allston, ma",http://history.archives.mbl.edu/concepts/location/b57371cd-26bd-4dc4-b4de-48026b36ae1f
"1513 madison avenue, baltimore, md",http://history.archives.mbl.edu/concepts/location/b983f18f-9d12-41e6-a805-2df35f854ee6
"new hope, pa",http://history.archives.mbl.edu/concepts/location/4c348979-a069-4fe1-afb0-1ee12b93c26c
riversie,http://history.archives.mbl.edu/concepts/location/7aa6be49-fef7-4e14-ac38-d5f7cd3c5469
"522 fifth ave., new york, ny",http://history.archives.mbl.edu/concepts/location/b177c486-8413-4137-ae9e-c60a60b7954c
"montreal, quebec",http://history.archives.mbl.edu/concepts/location/bf992d22-cc04-4134-ba90-b2c49b5f878f
"brookline, mass",http://history.archives.mbl.edu/concepts/location/3afe7fc2-25ad-496d-a3f3-613941295f1f
billings,http://history.archives.mbl.edu/concepts/location/93eab89d-1830-4f3c-ac58-2198c83a5600
englash,http://history.archives.mbl.edu/concepts/location/c40c2e6e-d557-4ca9-aa74-168d53aaf704
"wheaton, il",http://history.archives.mbl.edu/concepts/location/fbef3c0e-87fa-47cc-86dc-f187bb1d9346
"vienna, austria",http://history.archives.mbl.edu/concepts/location/fb31b42f-1b7a-426d-8ce1-ebe0ea37e23c
"harrisburg, pa",http://history.archives.mbl.edu/concepts/location/f75a5aff-3fc4-4f4f-a531-80791867962a
"batltimore, md",http://history.archives.mbl.edu/concepts/location/e3eeed74-701e-4f08-907e-6f48fcc06542
houston,http://history.archives.mbl.edu/concepts/location/8b01e3e7-8263-4555-8b02-70d2c8d0cdc6
"1719 mcculloh street, baltimore, md",http://history.archives.mbl.edu/concepts/location/72456bd1-0356-4d92-b2e4-90efe97e123f
university of miami,http://history.archives.mbl.edu/concepts/location/083c104f-bc7f-4a0d-8404-565eec2653d1
fresno,http://history.archives.mbl.edu/concepts/location/f457a0e6-ab95-49ee-9c89-67f47d50c4cb
cornell university medical college.,http://history.archives.mbl.edu/concepts/location/3b6099c0-6192-4efd-9c26-601d65d72483
"columbus, mo",http://history.archives.mbl.edu/concepts/location/eecdd7e8-3da7-474c-ae93-0123395b3ece
"ames, iowa",http://history.archives.mbl.edu/concepts/location/596cbf6d-272e-4e4a-8ffa-37e393c9b585
"strasbourg, france",http://history.archives.mbl.edu/concepts/location/98e5b6c2-9bd1-4a70-ba41-78efbb6d6f5c
salt lake city,http://history.archives.mbl.edu/concepts/location/2407e31e-323b-4e34-8121-2f6cf44531f9
"hamburge-altona, palmaille, 9, germany",http://history.archives.mbl.edu/concepts/location/20396d2b-d929-4a6c-836e-c1df3ebd57e4
"leipzig, germany",http://history.archives.mbl.edu/concepts/location/f7e3330c-e593-49be-9624-a45d09f42d04
"millbrook, ny",http://history.archives.mbl.edu/concepts/location/4cb1b209-8bcd-4157-8404-ab8e52d07ca9
la,http://history.archives.mbl.edu/concepts/location/309ee79f-c06a-43fb-86c6-cac5854b6712
"charleston, sc",http://history.archives.mbl.edu/concepts/location/050f7331-280c-4eb9-8dc7-8b339f129429
puerto rico,http://history.archives.mbl.edu/concepts/location/eb29b5a8-cf29-46ed-9b16-cfe5855271de
unversity of london,http://history.archives.mbl.edu/concepts/location/9b7930e4-99d5-4338-aa69-0f5903cf7fcd
"germantown, pa",http://history.archives.mbl.edu/concepts/location/5bb66263-3f48-4132-b3b4-7f4105489074
"omaha, ne",http://history.archives.mbl.edu/concepts/location/f03977c9-1d50-41e1-8529-481ef2a6d49f
"bristol, tn",http://history.archives.mbl.edu/concepts/location/4dfcdcbc-9df9-46ea-804c-8db49f109a82
"omaha, nb",http://history.archives.mbl.edu/concepts/location/b2823e48-2c10-4af6-b04e-93e7f854b0fc
"cold spring harbor, ny",http://history.archives.mbl.edu/concepts/location/35225b27-1867-4920-a434-de43b623eb58
"511 dewey ave., rochester, ny",http://history.archives.mbl.edu/concepts/location/56347763-f3f0-461c-8cd5-b95df4acd103
"vermilion, sd",http://history.archives.mbl.edu/concepts/location/db3faeb1-2fff-4a0e-b472-eebe07670782
"detroit, mi",http://history.archives.mbl.edu/concepts/location/587dac02-b867-4681-a4b0-5c3cf259f065
university of,http://history.archives.mbl.edu/concepts/location/ed4b4ec9-e298-4764-9601-77f4f37528b4
"san diego, ca",http://history.archives.mbl.edu/concepts/location/b9357905-3bc8-4e31-8b68-ecd2bdced875
"detroit, ma",http://history.archives.mbl.edu/concepts/location/d0b40b77-5b94-49b6-a90b-27cd1f5a46c5
peking,http://history.archives.mbl.edu/concepts/location/62e68e99-c61d-4a5e-9e2e-4b42f1a6b8aa
"santa rose, ca",http://history.archives.mbl.edu/concepts/location/7e01813e-1ea8-4118-9f63-2ca775c08e15
united states national museum,http://history.archives.mbl.edu/concepts/location/a677d899-98cd-473a-9277-5456f86c5543
"morton, pennslyvania",http://history.archives.mbl.edu/concepts/location/3ba4217e-62cd-4f3a-8af1-6de35caae145
marine biological lab,http://history.archives.mbl.edu/concepts/location/95fbb15a-8d37-495e-89d6-746ba2b4b8a6
tulane university,http://history.archives.mbl.edu/concepts/location/c8b47c33-847f-4cf8-ad04-9df238fc27d3
"holland, mi",http://history.archives.mbl.edu/concepts/location/9e6b25fd-2f75-4c44-a9ef-feda5cae2ada
"poughkeepsie, ny; dorrancetown, luzerne county, pa",http://history.archives.mbl.edu/concepts/location/9ccf8c68-e214-4871-b369-866551cf447d
"columbia, mo",http://history.archives.mbl.edu/concepts/location/9b331a6b-0b84-4e21-9649-86dffbd53c37
"barbourville, ky",http://history.archives.mbl.edu/concepts/location/8209b502-31fb-443d-8831-1a3c7a854f68
"42 madison avenue, jersey city, nj",http://history.archives.mbl.edu/concepts/location/fc7aefa8-a5eb-4260-9be7-d031728bb8ff
"tamaqua, pa",http://history.archives.mbl.edu/concepts/location/a91d9d29-641b-4786-b2fc-c9e42a0fbbce
twin cities,http://history.archives.mbl.edu/concepts/location/6cef67bc-6002-4bc6-b450-f253d453946f
the city university of new york,http://history.archives.mbl.edu/concepts/location/b9d7e397-ed27-4f05-9bcc-179c7c3d7bd6
rhode island hospital,http://history.archives.mbl.edu/concepts/location/2ecbece0-ca6b-4082-8388-4f1ca1800b7e
shreveport,http://history.archives.mbl.edu/concepts/location/15a1e583-13cf-4d01-9f42-1a2eeaec7dc2
"flushing, new york",http://history.archives.mbl.edu/concepts/location/caa23e0f-d47b-4adc-84ee-7d4e63e46e7a
childrenas hospital boston,http://history.archives.mbl.edu/concepts/location/d352289e-2480-4826-8c87-d138705768de
napoli,http://history.archives.mbl.edu/concepts/location/8f19602d-4075-408b-9d4d-97683185d3f1
florida,http://history.archives.mbl.edu/concepts/location/8b22e0c3-c5fe-4f9e-b9dd-ed3988c1085e
davis,http://history.archives.mbl.edu/concepts/location/80f4c2a2-040e-410c-8101-0b844d1bde5d
austin,http://history.archives.mbl.edu/concepts/location/79919643-b651-4a8a-a088-5008c87f974b
"jefferson county, ky",http://history.archives.mbl.edu/concepts/location/6d71c48e-6ad3-4433-8a0c-184198e0ff2b
"tubingen, western germany",http://history.archives.mbl.edu/concepts/location/a13783cc-faf0-4d61-a87d-3bea1fcab2ba
"moscow, russia",http://history.archives.mbl.edu/concepts/location/557411e8-deac-4054-97d2-e937f8b5d206
"west newton, ma",http://history.archives.mbl.edu/concepts/location/9213b6e3-b262-44f1-8ff4-da4c684d9fb2
congo,http://history.archives.mbl.edu/concepts/location/b4435f5d-2e36-4f75-9607-c23851f096ab
"upstate medical center, syracuse",http://history.archives.mbl.edu/concepts/location/0c737030-5599-4fa9-8da4-7ed3a189bc1f
m.d. anderson cancer center,http://history.archives.mbl.edu/concepts/location/c739df0c-4e02-49a6-bedb-13d62ed9ccd5
"lwow, poland",http://history.archives.mbl.edu/concepts/location/dab28d9b-6a5b-4ed4-9ca2-b0cf69422517
"kanazawa, japan",http://history.archives.mbl.edu/concepts/location/6e6d6f65-746c-4bc5-860a-0b1dd781ed10
"augusta, ga",http://history.archives.mbl.edu/concepts/location/7faa3d4c-5c75-4c57-8591-e2cf36aa44c4
"chickasha, ok",http://history.archives.mbl.edu/concepts/location/7a8c5ebd-27e3-4fca-882f-504d2342a8a3
leech farm,http://history.archives.mbl.edu/concepts/location/27b9fb8b-7738-4c98-8327-a4192cf37ede
"5 van beal road, randolph, ma",http://history.archives.mbl.edu/concepts/location/561c16a4-04ba-425c-9241-2b171590c0a6
"fairmont, wv",http://history.archives.mbl.edu/concepts/location/1f3e5669-5325-4ce7-89c7-db97c04cab63
"dona paula, goa india",http://history.archives.mbl.edu/concepts/location/8733a821-dc24-4dee-b63e-740c236dd100
peoria,http://history.archives.mbl.edu/concepts/location/bf010a31-a615-4323-a478-a99e427825a8
"garrison, ny",http://history.archives.mbl.edu/concepts/location/dcbfd498-db30-46b8-b3fe-3aaa091a87ea
"allentown, pa",http://history.archives.mbl.edu/concepts/location/bcdf9b61-24cb-4b9a-937f-2602251921ba
"marietta, oh",http://history.archives.mbl.edu/concepts/location/ce7bfb5c-a17b-437b-96fb-a4958383f8d3
northwestern university,http://history.archives.mbl.edu/concepts/location/ea4fcd3c-44c5-44de-b46a-3f49030da671
holland,http://history.archives.mbl.edu/concepts/location/96a79dac-1490-456d-b0f5-8aef65206b93
school of hygiene,http://history.archives.mbl.edu/concepts/location/d0a4988e-fdb9-4100-b41c-ea7ed90c0464
cnr di pisa,http://history.archives.mbl.edu/concepts/location/4ce57c3a-7ff6-4526-b83a-7489a04aa950
sweden,http://history.archives.mbl.edu/concepts/location/ce914512-045a-4849-8b7f-50ab1f32fd86
"marburg, frg",http://history.archives.mbl.edu/concepts/location/82bb027e-176f-4670-a350-80d5470875db
"dover, uk",http://history.archives.mbl.edu/concepts/location/b9570242-859c-4cb1-bee6-173f31f1f4da
"weymouth, ma",http://history.archives.mbl.edu/concepts/location/25b921fa-62df-45e3-85a8-d3379d4bb38f
"northamption, ma",http://history.archives.mbl.edu/concepts/location/2d91ce09-a89a-49bc-837d-a6b383a98281
"jacksonville, fl",http://history.archives.mbl.edu/concepts/location/ae0bc2cb-ab72-4edf-a2c9-745856182684
"buffalo, ny",http://history.archives.mbl.edu/concepts/location/9a4ec4cc-e6fd-4179-a992-23ef56385b6c
"lewiston, me",http://history.archives.mbl.edu/concepts/location/6ffefdec-0ac5-46e7-8b48-51a4c5f00922
marine biologicallaboratory,http://history.archives.mbl.edu/concepts/location/d449fb65-2d8f-4d3f-adf0-c881c4b4422e
"dobbs ferry, ny",http://history.archives.mbl.edu/concepts/location/7af4f5eb-f4d1-42c7-82ab-7bb87c74957e
new york university medical center,http://history.archives.mbl.edu/concepts/location/7bd39536-74c9-4a10-a55b-929a460ffbcd
dallas,http://history.archives.mbl.edu/concepts/location/5b644b23-b237-421e-bd36-2e277d84fee0
"617 third st., brooklyn, ny",http://history.archives.mbl.edu/concepts/location/da023905-7d60-4ee2-b4c0-f45ab85629a9
"randolph, ma",http://history.archives.mbl.edu/concepts/location/b8223d96-bfde-4d59-aa4c-ea8ec7936da9
mit,http://history.archives.mbl.edu/concepts/location/e9da8f3f-9cb0-40de-900b-e83ea2ec216d
"falmouth, mass",http://history.archives.mbl.edu/concepts/location/c6fbd830-882b-4dad-bb0f-c31c32d06439
sc,http://history.archives.mbl.edu/concepts/location/b867d8bf-d170-48d3-ac99-9a8a6d1edd01
manoa,http://history.archives.mbl.edu/concepts/location/7fc8fe6f-ce04-4317-b724-3ab660e7ced8
eastern shore,http://history.archives.mbl.edu/concepts/location/1ff6fe09-05ac-42a5-8ea8-0f92fcaabb90
"gasthuisberg, belgium",http://history.archives.mbl.edu/concepts/location/cf0c7433-4776-4433-904b-f661a8c3becf
"baltimore, md 21210",http://history.archives.mbl.edu/concepts/location/86824142-e3e8-46ed-af08-d9fead9d33a4
"bangor, uk",http://history.archives.mbl.edu/concepts/location/0d0cdb6e-8f73-41ae-91ad-0bb396e1087e
"nova scotia, canada",http://history.archives.mbl.edu/concepts/location/4d18b399-7329-4dd8-b2e0-dc3d80c2cd12
f rochester medical school,http://history.archives.mbl.edu/concepts/location/dfc33ebb-64bb-454a-9da8-1fa2ba1ea026
mississauga,http://history.archives.mbl.edu/concepts/location/93135274-f554-4805-9547-330459c537cc
"14 west 55th street, new york, ny",http://history.archives.mbl.edu/concepts/location/2dd73d88-cc3d-4495-808f-54ee6a70c8ca
"las vegas, nv",http://history.archives.mbl.edu/concepts/location/988267c3-e66f-4bd0-bbd6-732c0b78ad67
los angeles,http://history.archives.mbl.edu/concepts/location/3ff29d4e-ae81-4f10-b17e-876ae0a206b1
charles university.,http://history.archives.mbl.edu/concepts/location/86e360a5-9278-4f01-b026-ce296e3f94e2
college of,http://history.archives.mbl.edu/concepts/location/e4ea26f9-d009-43c5-9132-f9f62e5a6f0d
galveston,http://history.archives.mbl.edu/concepts/location/3677a55b-467d-4fea-ae01-519544f04a8e
"foxcroft, me",http://history.archives.mbl.edu/concepts/location/f45d5dcf-4216-43e9-8a29-2efbf6a9f897
"deleware, oh",http://history.archives.mbl.edu/concepts/location/44648fd5-bf1a-42f7-9829-a03e5337a721
"1358 marlborough st., philadelphia, pa",http://history.archives.mbl.edu/concepts/location/2e0dd363-b493-42ad-909d-9e8b21723084
brussels.,http://history.archives.mbl.edu/concepts/location/bae44b31-f5d3-4f7a-a6e3-1dcf59fb3805
"aurora, il",http://history.archives.mbl.edu/concepts/location/9fb21651-8cb0-4b40-a00c-6412f122fb20
"lyon, france",http://history.archives.mbl.edu/concepts/location/bc1e0579-6d89-4cfa-ab36-042d83095a8e
"5050 maple avenue, st. louis, mo",http://history.archives.mbl.edu/concepts/location/65cf7123-3ee9-4ca0-92d5-6556243b4922
"lutherville, md",http://history.archives.mbl.edu/concepts/location/f02ebfa1-23b5-4111-a2f5-d4c2068d2178
"1835 e. baltimore street, baltimore, md",http://history.archives.mbl.edu/concepts/location/70789d8c-4160-4a79-85ed-f16b2d8b725d
michigan,http://history.archives.mbl.edu/concepts/location/9f30ae93-b630-4f18-a10c-1473ded8ca87
greater midwest region,http://history.archives.mbl.edu/concepts/location/0e0563f9-1809-411d-a4c3-1ebb1ca3966c
"pico rivera, ca",http://history.archives.mbl.edu/concepts/location/f137171d-e4d2-4dee-89f7-946781bec31d
"norwalk, ct",http://history.archives.mbl.edu/concepts/location/b6604d03-e343-4827-a142-07c1068446ec
"new york, new york",http://history.archives.mbl.edu/concepts/location/2e768d1c-ff3e-45a5-b458-3413436e5e99
"pittsburg, pa",http://history.archives.mbl.edu/concepts/location/6df84b88-99f0-423a-af2f-5b2d55ee472b
graz,http://history.archives.mbl.edu/concepts/location/e419dc72-b851-4825-92d6-822856ce2397
"st. louis, mo",http://history.archives.mbl.edu/concepts/location/1d9c67c0-3fa8-4b75-a5f7-2794926573ae
chicago lying-in-hospital,http://history.archives.mbl.edu/concepts/location/39c883d8-dc56-4428-95ac-10359a87990b
denmark,http://history.archives.mbl.edu/concepts/location/206a33e1-cc90-4867-8bcb-671284e96dd5
wilmington,http://history.archives.mbl.edu/concepts/location/422236f2-4bb9-4f5f-92f4-6f34da02695f
"sheridan, ny",http://history.archives.mbl.edu/concepts/location/3d237f69-6cc7-4974-b1da-a7a61967b978
"nijmegen, the netherlands",http://history.archives.mbl.edu/concepts/location/51396871-a171-41a7-bc1e-951c8f852f05
"135 west 87th st., new york, ny",http://history.archives.mbl.edu/concepts/location/130df39f-7b0d-440c-a94a-97be01a3aa63
ohio,http://history.archives.mbl.edu/concepts/location/1a587fcc-fe44-4c4f-9b6b-479b99a23128
"ottawa, canada",http://history.archives.mbl.edu/concepts/location/e4f2b41e-321c-4761-93da-172e237e1239
"los angeles, ca",http://history.archives.mbl.edu/concepts/location/b56345c0-af78-4c93-978b-bd801f336193
"minneapolis, minn",http://history.archives.mbl.edu/concepts/location/ebb0ec02-848a-4fda-ae85-e6e61ed26f89
yugoslavia,http://history.archives.mbl.edu/concepts/location/b1d3f0fe-5e0d-4d4b-b09f-c1c09845821b
"80 madison avenue, new york, ny",http://history.archives.mbl.edu/concepts/location/2a11b63d-6fa9-4eb2-bc59-137a3bf5a40f
greece,http://history.archives.mbl.edu/concepts/location/b3535111-9c03-443f-bb5b-30697201e937
