Last Name,Person URI,First Name,Role,Year,Subject
Parpart,http://history.archives.mbl.edu/concepts/person/0e767341-aa1a-4175-90b9-811771c565c8,Arthur K,Independent,1934,
Pelluet,http://history.archives.mbl.edu/concepts/person/2298fb49-990c-4c19-bab9-ef7a297c846e,Dixie,Independent,1934,
Plough,http://history.archives.mbl.edu/concepts/person/65a3a084-fbd0-42ba-9724-97c59d0a931d,Harold H,Independent,1934,
Pollister,http://history.archives.mbl.edu/concepts/person/88966a5a-4d91-4846-9153-1b2cc6a3d31d,Arthur W,Independent,1934,
Pond,http://history.archives.mbl.edu/concepts/person/5e9b01a1-abd6-4921-80cb-c85708f3fa22,Samuel E,Independent,1934,
Rand,http://history.archives.mbl.edu/concepts/person/dfab1a58-565b-41e2-9404-f6e2737ce869,Herbert W,Independent,1934,
De Renyi,http://history.archives.mbl.edu/concepts/person/5f6b073c-c6da-42df-998f-2a836b5cfabd,George St,Independent,1934,
Reznikoff,http://history.archives.mbl.edu/concepts/person/dde41928-0800-47a5-a3aa-b23a00f36a2f,Paul,Independent,1934,
Richards,http://history.archives.mbl.edu/concepts/person/26a7617b-a729-4745-b792-952544b26409,Oscar W,Independent,1934,
Robertson,http://history.archives.mbl.edu/concepts/person/06a682b9-6567-4930-a178-fe42c2b5fafa,Charles W,Independent,1934,
Root,http://history.archives.mbl.edu/concepts/person/6e566c19-9797-41ca-8cd3-c9bb299d0b84,Walter S,Independent,1934,
Rugh,http://history.archives.mbl.edu/concepts/person/bff42511-a800-408e-bbac-3070c0c6e37e,Roberts,Independent,1934,
Rundles,http://history.archives.mbl.edu/concepts/person/692fff64-9f2f-4ea3-b802-699b2336fa99,Wayne,Independent,1934,
Runnstrom,http://history.archives.mbl.edu/concepts/person/55e14cc2-af98-4a6a-990b-c52b903bef8c,John,Independent,1934,
Saslow,http://history.archives.mbl.edu/concepts/person/d0cadf90-c10d-470d-bcc9-e8cda4b1c02d,George,Independent,1934,
Sayles,http://history.archives.mbl.edu/concepts/person/3a1c4800-cf20-4ab8-b759-ac3bc921a33d,Leonard P,Independent,1934,
Schechter,http://history.archives.mbl.edu/concepts/person/ae555ec8-b518-49d5-b98c-6d32f3829e8a,Victor,Independent,1934,
Schmidt,http://history.archives.mbl.edu/concepts/person/4710ff64-2ece-44fd-a1a4-c681cc590400,Ida Genther,Independent,1934,
Schmidt,http://history.archives.mbl.edu/concepts/person/e1f1ce96-a04a-4cd8-a4af-646561576644,Leon H,Independent,1934,
Schotte,http://history.archives.mbl.edu/concepts/person/72be13a1-8644-4933-9464-d2dd66073a77,Oscar E,Independent,1934,
Scott,http://history.archives.mbl.edu/concepts/person/19ce9bca-94cc-4e8c-9008-a12e7f4d4bf6,Allan C,Independent,1934,
Shaw,http://history.archives.mbl.edu/concepts/person/2501c1dd-cbcd-470a-a012-688c8c75a5af,Myrtle,Independent,1934,
Shumway,http://history.archives.mbl.edu/concepts/person/487f8e5f-e309-42b0-b880-a81812fa1855,Waldo,Independent,1934,
Sichel,http://history.archives.mbl.edu/concepts/person/7492035e-19a8-4c9c-990f-a1ec47f3a199,Ferdinand J M,Independent,1934,
Slifer,http://history.archives.mbl.edu/concepts/person/78649b35-296a-49cf-9ee2-841c160beb01,Eleanor H,Independent,1934,
Solberg,http://history.archives.mbl.edu/concepts/person/1361ffe5-972b-41e0-b106-935552855398,Archie N,Independent,1934,
Sonneborn,http://history.archives.mbl.edu/concepts/person/bcf300b9-fbe0-4ea9-8b0e-d507bb983e1d,Tracy Morton,Independent,1934,
Specht,http://history.archives.mbl.edu/concepts/person/27c51b49-e073-4755-9ed5-b98300deecba,Heinz,Independent,1934,
Speicher,http://history.archives.mbl.edu/concepts/person/046097b6-aef6-4bbf-9960-b8f49aa26fc1,Kathryn Gilmore,Independent,1934,
Speidel,http://history.archives.mbl.edu/concepts/person/e324966a-b9c4-4b1c-b7a1-463a6ba9caf8,Carl Caskey,Independent,1934,
Stabler,http://history.archives.mbl.edu/concepts/person/d2a51553-8c28-4fa5-80ca-57c69e1c2ea7,Robert M,Independent,1934,
Stancati,http://history.archives.mbl.edu/concepts/person/1e1f2699-32cb-4e2f-881b-6bd5cf98a8d3,Milton F,Independent,1934,
Steinbach,http://history.archives.mbl.edu/concepts/person/5f615ce0-b97e-4dd8-8b38-c76d0ea1edb5,Henry B,Independent,1934,
Stewart,http://history.archives.mbl.edu/concepts/person/c0aaadb0-18da-48bc-b38a-0a71b897f220,Dorothy R,Independent,1934,
Stockard,http://history.archives.mbl.edu/concepts/person/21c51d49-6aad-4a82-8b62-86f2153dae53,Charles R,Independent,1934,
Stokey,http://history.archives.mbl.edu/concepts/person/94c50495-d8d2-42cd-aa1c-448fde59a947,Alma G,Independent,1934,
Strong,http://history.archives.mbl.edu/concepts/person/24d6e33b-96e8-4d11-b892-2d27f0abef01,Oliver Smith,Independent,1934,
Stuck,http://history.archives.mbl.edu/concepts/person/aa8c31d4-a87c-4e4b-b920-0a3e8134b845,Florence W,Independent,1934,
Stunkard,http://history.archives.mbl.edu/concepts/person/2fb60f6d-b4b5-4cbb-a78c-9e121de92b32,Horace W,Independent,1934,
Sumwalt,http://history.archives.mbl.edu/concepts/person/3806a291-cd3b-4e4b-a2ac-8d38a0681a64,Margaret,Independent,1934,
Tashiro,http://history.archives.mbl.edu/concepts/person/a4b3601e-ae71-4efa-8378-67f2a63f937c,Shiro,Independent,1934,
Taylor,http://history.archives.mbl.edu/concepts/person/342132a6-1684-4ee9-ac32-971cacde606c,G Wellford,Independent,1934,
Taylor,http://history.archives.mbl.edu/concepts/person/8748baf6-6243-409d-bf05-71f171bca7b3,W Randolph,Independent,1934,
Troisi,http://history.archives.mbl.edu/concepts/person/b02eb7bd-ddfc-436f-b296-05df28951e3f,Raphael A,Independent,1934,
Tulloch,http://history.archives.mbl.edu/concepts/person/bcc3cda9-24bf-4da4-9a11-16e7a924246a,George S,Independent,1934,
Weisman,http://history.archives.mbl.edu/concepts/person/b4fe29ea-f3af-4dd6-9de0-c94dcb03c6b8,Maxwell N,Independent,1934,
Whedon,http://history.archives.mbl.edu/concepts/person/08d41ca8-54d1-48f8-a523-1b1640189611,Arthur D,Independent,1934,
Whiting,http://history.archives.mbl.edu/concepts/person/62e184df-d9a8-4626-bf08-3d8aa33bcedb,Anna R,Independent,1934,
Whiting,http://history.archives.mbl.edu/concepts/person/13b06fd2-94d5-40d3-bb67-73614e92bb69,Phineas W,Independent,1934,
Wieman,http://history.archives.mbl.edu/concepts/person/6dfd2b76-0cd9-4a92-9ef9-a3a8019bae3f,Harry Lewis,Independent,1934,
Williams,http://history.archives.mbl.edu/concepts/person/0b123af4-7de7-4312-a397-6ad57b8f7ca8,Roy G,Independent,1934,
Willier,http://history.archives.mbl.edu/concepts/person/afb870b0-a5b6-419a-9bcb-111ffb7b45f8,Benjamin H,Independent,1934,
Wilson,http://history.archives.mbl.edu/concepts/person/4d3552f8-ee1e-49eb-89b8-78229cd30b02,Edmund B,Independent,1934,
Witschi,http://history.archives.mbl.edu/concepts/person/d4b4652d-12b8-48ac-a69c-7a48daf3f67c,Emil,Independent,1934,
Wodehouse,http://history.archives.mbl.edu/concepts/person/388ec1be-b936-4d0b-bf0e-ee045f6b0be7,R P,Independent,1934,
Wolf,http://history.archives.mbl.edu/concepts/person/5b20b049-e8c2-4edb-9235-1180136efce1,E Alfred,Independent,1934,
Woodruff,http://history.archives.mbl.edu/concepts/person/38fad840-9103-4d7e-a109-935271c4e080,Lorande Loss,Independent,1934,
Woods,http://history.archives.mbl.edu/concepts/person/15843412-609c-488b-a3e1-1019f0e05f3d,Farris H,Independent,1934,
Woodward,http://history.archives.mbl.edu/concepts/person/92e7c1df-56a6-456a-afd9-837f203147b9,Alvalyn E,Independent,1934,
Yeager,http://history.archives.mbl.edu/concepts/person/25ca22fe-88e6-4ed0-8782-af4cb7ff02d4,J Franklin,Independent,1934,
Young,http://history.archives.mbl.edu/concepts/person/2db8ead6-e268-4052-81ad-fbbcaf7a7201,Roger Arliner,Independent,1934,
Zeleny,http://history.archives.mbl.edu/concepts/person/cdd443c0-12d7-46d6-938c-27e7e87bc51f,Charles,Independent,1934,
Zirkle,http://history.archives.mbl.edu/concepts/person/31426039-b99b-4cd5-abc5-b5d3691350f7,Conway,Independent,1934,
Abramowitz,http://history.archives.mbl.edu/concepts/person/6d4455e8-1936-4964-a2ce-b3db46e6eb62,Alexander A,Beginners,1934,
Angerer,http://history.archives.mbl.edu/concepts/person/fa9bb22f-2753-46e7-9eff-afb324a8f6bb,Clifford A,Beginners,1934,
Bosworth,http://history.archives.mbl.edu/concepts/person/dcea657b-ef5b-4809-95c6-9b817437e399,Millard W,Beginners,1934,
Buck,http://history.archives.mbl.edu/concepts/person/53d95cd3-4aa3-4bd3-9c5d-3c87d1a815c2,John B,Beginners,1934,
Butler,http://history.archives.mbl.edu/concepts/person/c7af5a9a-2888-4f39-975a-3297cf2c9eec,Thomas C,Beginners,1934,
Carlson,http://history.archives.mbl.edu/concepts/person/f57174a4-59e5-45e4-829c-c8e01ad0ea50,J Gordon,Beginners,1934,
Chao,http://history.archives.mbl.edu/concepts/person/693f1ce8-e21f-425e-bb65-f3b30366a191,Iping,Beginners,1934,
Churney,http://history.archives.mbl.edu/concepts/person/06f9c89e-14a4-4cd4-ac52-49c3f738e7f7,Leon,Beginners,1934,
Clark,http://history.archives.mbl.edu/concepts/person/b9a5e927-1d35-4cd4-816d-4d3dca5682ad,Jean M,Beginners,1934,
Clement,http://history.archives.mbl.edu/concepts/person/ddab4daa-1530-4530-b234-0de106ef71d7,Anthony C,Beginners,1934,
Derrickson,http://history.archives.mbl.edu/concepts/person/49c69fb4-37c7-432b-906a-e525f2a216d5,Mary B,Beginners,1934,
